category,PM2.5 1,PM2.5 2
2023-06-25T18:45:00.000Z,2,3
2023-06-25T18:47:00.000Z,2,2
2023-06-25T18:50:00.000Z,1,2
2023-06-25T18:52:00.000Z,3,4
2023-06-25T18:54:00.000Z,1,2
2023-06-25T18:56:00.000Z,3,3
2023-06-25T18:58:00.000Z,2,1
2023-06-25T19:00:00.000Z,3,2
2023-06-25T19:02:00.000Z,2,4
2023-06-25T19:04:00.000Z,3,2
2023-06-25T19:06:00.000Z,3,3
2023-06-25T19:08:00.000Z,3,2
2023-06-25T19:10:00.000Z,3,3
2023-06-25T19:12:00.000Z,4,3
2023-06-25T19:14:00.000Z,4,2
2023-06-25T19:16:00.000Z,3,2
2023-06-25T19:18:00.000Z,4,4
2023-06-25T19:20:00.000Z,5,3
2023-06-25T19:22:00.000Z,3,3
2023-06-25T19:24:00.000Z,3,3
2023-06-25T19:26:00.000Z,5,4
2023-06-25T19:28:00.000Z,4,4
2023-06-25T19:30:00.000Z,6,7
2023-06-25T19:32:00.000Z,5,4
2023-06-25T19:34:00.000Z,6,4
2023-06-25T19:36:00.000Z,4,4
2023-06-25T19:38:00.000Z,3,3
2023-06-25T19:40:00.000Z,3,6
2023-06-25T19:42:00.000Z,2,3
2023-06-25T19:45:00.000Z,5,3
2023-06-25T19:47:00.000Z,3,3
2023-06-25T19:49:00.000Z,3,2
2023-06-25T19:51:00.000Z,2,2
2023-06-25T19:53:00.000Z,4,3
2023-06-25T19:55:00.000Z,3,3
2023-06-25T19:57:00.000Z,4,3
2023-06-25T19:59:00.000Z,3,3
2023-06-25T20:01:00.000Z,3,2
2023-06-25T20:05:00.000Z,3,4
2023-06-25T20:07:00.000Z,6,5
2023-06-25T20:09:00.000Z,2,3
2023-06-25T20:11:00.000Z,2,4
2023-06-25T20:13:00.000Z,2,2
2023-06-25T20:15:00.000Z,3,3
2023-06-25T20:17:00.000Z,2,3
2023-06-25T20:19:00.000Z,2,2
2023-06-25T20:21:00.000Z,3,3
2023-06-25T20:23:00.000Z,3,3
2023-06-25T20:25:00.000Z,3,2
2023-06-25T20:27:00.000Z,5,2
2023-06-25T20:29:00.000Z,3,4
2023-06-25T20:31:00.000Z,3,3
2023-06-25T20:33:00.000Z,3,3
2023-06-25T20:35:00.000Z,2,3
2023-06-25T20:37:00.000Z,2,3
2023-06-25T20:39:00.000Z,2,1
2023-06-25T20:42:00.000Z,3,1
2023-06-25T20:44:00.000Z,1,2
2023-06-25T20:46:00.000Z,2,1
2023-06-25T20:48:00.000Z,2,2
2023-06-25T20:50:00.000Z,1,2
2023-06-25T20:52:00.000Z,2,2
2023-06-25T20:54:00.000Z,1,1
2023-06-25T20:56:00.000Z,2,2
2023-06-25T20:58:00.000Z,2,2
2023-06-25T21:00:00.000Z,2,3
2023-06-25T21:02:00.000Z,2,1
2023-06-25T21:04:00.000Z,1,2
2023-06-25T21:06:00.000Z,2,1
2023-06-25T21:08:00.000Z,2,2
2023-06-25T21:10:00.000Z,3,2
2023-06-25T21:12:00.000Z,1,1
2023-06-25T21:14:00.000Z,2,3
2023-06-25T21:16:00.000Z,2,2
2023-06-25T21:18:00.000Z,3,3
2023-06-25T21:20:00.000Z,3,3
2023-06-25T21:22:00.000Z,1,4
2023-06-25T21:24:00.000Z,4,3
2023-06-25T21:26:00.000Z,3,3
2023-06-25T21:28:00.000Z,4,4
2023-06-25T21:30:00.000Z,3,3
2023-06-25T21:32:00.000Z,3,4
2023-06-25T21:35:00.000Z,4,3
2023-06-25T21:37:00.000Z,4,5
2023-06-25T21:39:00.000Z,5,4
2023-06-25T21:41:00.000Z,4,4
2023-06-25T21:43:00.000Z,4,4
2023-06-25T21:45:00.000Z,4,4
2023-06-25T21:47:00.000Z,5,4
2023-06-25T21:51:00.000Z,7,5
2023-06-25T21:53:00.000Z,7,9
2023-06-25T21:55:00.000Z,10,7
2023-06-25T21:57:00.000Z,7,7
2023-06-25T21:59:00.000Z,6,5
2023-06-25T22:01:00.000Z,4,5
2023-06-25T22:03:00.000Z,5,5
2023-06-25T22:05:00.000Z,4,4
2023-06-25T22:09:00.000Z,3,3
2023-06-25T22:11:00.000Z,4,4
2023-06-25T22:13:00.000Z,4,4
2023-06-25T22:15:00.000Z,4,5
2023-06-25T22:17:00.000Z,3,4
2023-06-25T22:19:00.000Z,3,4
2023-06-25T22:21:00.000Z,3,4
2023-06-25T22:23:00.000Z,3,3
2023-06-25T22:25:00.000Z,4,3
2023-06-25T22:27:00.000Z,2,3
2023-06-25T22:29:00.000Z,4,3
2023-06-25T22:31:00.000Z,4,4
2023-06-25T22:34:00.000Z,3,3
2023-06-25T22:36:00.000Z,2,3
2023-06-25T22:38:00.000Z,3,3
2023-06-25T22:40:00.000Z,3,4
2023-06-25T22:42:00.000Z,4,3
2023-06-25T22:44:00.000Z,3,3
2023-06-25T22:46:00.000Z,4,5
2023-06-25T22:48:00.000Z,2,4
2023-06-25T22:50:00.000Z,4,4
2023-06-25T22:52:00.000Z,4,4
2023-06-25T22:54:00.000Z,3,5
2023-06-25T22:56:00.000Z,3,2
2023-06-25T22:58:00.000Z,2,3
2023-06-25T23:00:00.000Z,2,4
2023-06-25T23:02:00.000Z,3,2
2023-06-25T23:04:00.000Z,3,4
2023-06-25T23:06:00.000Z,2,4
2023-06-25T23:08:00.000Z,1,4
2023-06-25T23:10:00.000Z,4,2
2023-06-25T23:12:00.000Z,2,3
2023-06-25T23:14:00.000Z,3,3
2023-06-25T23:16:00.000Z,5,5
2023-06-25T23:18:00.000Z,5,6
2023-06-25T23:20:00.000Z,3,2
2023-06-25T23:22:00.000Z,4,4
2023-06-25T23:25:00.000Z,4,3
2023-06-25T23:27:00.000Z,4,4
2023-06-25T23:29:00.000Z,5,5
2023-06-25T23:31:00.000Z,6,4
2023-06-25T23:33:00.000Z,3,4
2023-06-25T23:35:00.000Z,3,5
2023-06-25T23:37:00.000Z,3,3
2023-06-25T23:39:00.000Z,3,4
2023-06-25T23:41:00.000Z,2,5
2023-06-25T23:43:00.000Z,3,6
2023-06-25T23:45:00.000Z,4,3
2023-06-25T23:47:00.000Z,4,5
2023-06-25T23:49:00.000Z,4,3
2023-06-25T23:51:00.000Z,3,4
2023-06-25T23:53:00.000Z,2,2
2023-06-25T23:55:00.000Z,4,5
2023-06-25T23:57:00.000Z,4,4
2023-06-25T23:59:00.000Z,3,3
2023-06-26T00:01:00.000Z,3,3
2023-06-26T00:03:00.000Z,3,3
2023-06-26T00:05:00.000Z,2,4
2023-06-26T00:07:00.000Z,4,6
2023-06-26T00:09:00.000Z,3,3
2023-06-26T00:11:00.000Z,4,2
2023-06-26T00:13:00.000Z,4,5
2023-06-26T00:15:00.000Z,3,5
2023-06-26T00:17:00.000Z,4,5
2023-06-26T00:19:00.000Z,4,6
2023-06-26T00:21:00.000Z,4,6
2023-06-26T00:23:00.000Z,4,4
2023-06-26T00:25:00.000Z,4,4
2023-06-26T00:27:00.000Z,6,5
2023-06-26T00:29:00.000Z,4,7
2023-06-26T00:31:00.000Z,3,4
2023-06-26T00:33:00.000Z,4,4
2023-06-26T00:35:00.000Z,3,4
2023-06-26T00:37:00.000Z,4,3
2023-06-26T00:39:00.000Z,4,3
2023-06-26T00:41:00.000Z,3,5
2023-06-26T00:44:00.000Z,4,4
2023-06-26T00:46:00.000Z,2,3
2023-06-26T00:48:00.000Z,4,3
2023-06-26T00:50:00.000Z,4,4
2023-06-26T00:52:00.000Z,3,3
2023-06-26T00:54:00.000Z,3,3
2023-06-26T00:56:00.000Z,3,5
2023-06-26T00:58:00.000Z,3,5
2023-06-26T01:00:00.000Z,5,4
2023-06-26T01:02:00.000Z,3,3
2023-06-26T01:04:00.000Z,4,2
2023-06-26T01:06:00.000Z,5,4
2023-06-26T01:08:00.000Z,5,4
2023-06-26T01:10:00.000Z,5,3
2023-06-26T01:12:00.000Z,3,4
2023-06-26T01:14:00.000Z,4,4
2023-06-26T01:16:00.000Z,4,4
2023-06-26T01:18:00.000Z,4,5
2023-06-26T01:20:00.000Z,3,4
2023-06-26T01:22:00.000Z,5,5
2023-06-26T01:24:00.000Z,6,5
2023-06-26T01:26:00.000Z,5,6
2023-06-26T01:28:00.000Z,5,6
2023-06-26T01:30:00.000Z,6,6
2023-06-26T01:32:00.000Z,5,5
2023-06-26T01:34:00.000Z,3,5
2023-06-26T01:36:00.000Z,4,5
2023-06-26T01:38:00.000Z,4,6
2023-06-26T01:41:00.000Z,6,6
2023-06-26T01:43:00.000Z,5,3
2023-06-26T01:45:00.000Z,4,3
2023-06-26T01:47:00.000Z,4,2
2023-06-26T01:49:00.000Z,5,2
2023-06-26T01:51:00.000Z,5,4
2023-06-26T01:53:00.000Z,4,5
2023-06-26T01:55:00.000Z,9,10
2023-06-26T01:57:00.000Z,10,8
2023-06-26T01:59:00.000Z,7,8
2023-06-26T02:01:00.000Z,4,4
2023-06-26T02:03:00.000Z,5,6
2023-06-26T02:05:00.000Z,3,5
2023-06-26T02:07:00.000Z,4,4
2023-06-26T02:09:00.000Z,3,4
2023-06-26T02:11:00.000Z,4,4
2023-06-26T02:13:00.000Z,2,2
2023-06-26T02:15:00.000Z,3,3
2023-06-26T02:17:00.000Z,4,3
2023-06-26T02:19:00.000Z,5,6
2023-06-26T02:21:00.000Z,5,5
2023-06-26T02:23:00.000Z,4,5
2023-06-26T02:25:00.000Z,4,3
2023-06-26T02:27:00.000Z,4,4
2023-06-26T02:29:00.000Z,4,5
2023-06-26T02:31:00.000Z,3,5
2023-06-26T02:33:00.000Z,3,4
2023-06-26T02:35:00.000Z,4,4
2023-06-26T02:38:00.000Z,2,2
2023-06-26T02:40:00.000Z,5,4
2023-06-26T02:42:00.000Z,4,3
2023-06-26T02:44:00.000Z,3,5
2023-06-26T02:46:00.000Z,5,7
2023-06-26T02:48:00.000Z,4,5
2023-06-26T02:50:00.000Z,5,6
2023-06-26T02:52:00.000Z,6,6
2023-06-26T02:54:00.000Z,5,5
2023-06-26T02:56:00.000Z,4,4
2023-06-26T02:58:00.000Z,6,4
2023-06-26T03:00:00.000Z,3,5
2023-06-26T03:02:00.000Z,4,5
2023-06-26T03:04:00.000Z,4,4
2023-06-26T03:06:00.000Z,3,4
2023-06-26T03:08:00.000Z,3,5
2023-06-26T03:10:00.000Z,4,6
2023-06-26T03:12:00.000Z,7,4
2023-06-26T03:14:00.000Z,3,3
2023-06-26T03:16:00.000Z,4,4
2023-06-26T03:18:00.000Z,4,4
2023-06-26T03:20:00.000Z,4,3
2023-06-26T03:22:00.000Z,5,4
2023-06-26T03:24:00.000Z,4,6
2023-06-26T03:26:00.000Z,4,4
2023-06-26T03:28:00.000Z,5,5
2023-06-26T03:30:00.000Z,6,6
2023-06-26T03:32:00.000Z,6,5
2023-06-26T03:34:00.000Z,4,4
2023-06-26T03:36:00.000Z,5,6
2023-06-26T03:38:00.000Z,5,5
2023-06-26T03:40:00.000Z,7,5
2023-06-26T03:42:00.000Z,5,6
2023-06-26T03:44:00.000Z,6,4
2023-06-26T03:46:00.000Z,5,5
2023-06-26T03:48:00.000Z,6,6
2023-06-26T03:51:00.000Z,4,4
2023-06-26T03:53:00.000Z,4,5
2023-06-26T03:55:00.000Z,5,4
2023-06-26T03:57:00.000Z,3,5
2023-06-26T03:59:00.000Z,4,4
2023-06-26T04:01:00.000Z,3,2
2023-06-26T04:03:00.000Z,3,4
2023-06-26T04:05:00.000Z,3,2
2023-06-26T04:07:00.000Z,2,3
2023-06-26T04:09:00.000Z,4,4
2023-06-26T04:11:00.000Z,4,4
2023-06-26T04:13:00.000Z,3,4
2023-06-26T04:15:00.000Z,4,6
2023-06-26T04:17:00.000Z,5,5
2023-06-26T04:19:00.000Z,6,6
2023-06-26T04:21:00.000Z,5,5
2023-06-26T04:23:00.000Z,4,4
2023-06-26T04:25:00.000Z,6,3
2023-06-26T04:27:00.000Z,4,4
2023-06-26T04:29:00.000Z,4,5
2023-06-26T04:31:00.000Z,4,4
2023-06-26T04:33:00.000Z,6,5
2023-06-26T04:35:00.000Z,5,5
2023-06-26T04:37:00.000Z,5,5
2023-06-26T04:39:00.000Z,5,4
2023-06-26T04:41:00.000Z,5,4
2023-06-26T04:43:00.000Z,5,4
2023-06-26T04:46:00.000Z,5,5
2023-06-26T04:48:00.000Z,4,5
2023-06-26T04:50:00.000Z,6,6
2023-06-26T04:52:00.000Z,6,6
2023-06-26T04:54:00.000Z,6,6
2023-06-26T04:56:00.000Z,5,7
2023-06-26T04:58:00.000Z,6,5
2023-06-26T05:00:00.000Z,4,4
2023-06-26T05:02:00.000Z,4,5
2023-06-26T05:04:00.000Z,5,7
2023-06-26T05:06:00.000Z,6,8
2023-06-26T05:08:00.000Z,4,7
2023-06-26T05:10:00.000Z,7,5
2023-06-26T05:12:00.000Z,6,5
2023-06-26T05:14:00.000Z,7,7
2023-06-26T05:17:00.000Z,7,7
2023-06-26T05:19:00.000Z,6,6
2023-06-26T05:21:00.000Z,4,6
2023-06-26T05:23:00.000Z,6,6
2023-06-26T05:25:00.000Z,6,5
2023-06-26T05:27:00.000Z,5,5
2023-06-26T05:29:00.000Z,5,2
2023-06-26T05:31:00.000Z,6,5
2023-06-26T05:33:00.000Z,5,6
2023-06-26T05:35:00.000Z,6,6
2023-06-26T05:37:00.000Z,4,7
2023-06-26T05:39:00.000Z,5,5
2023-06-26T05:41:00.000Z,6,6
2023-06-26T05:43:00.000Z,5,6
2023-06-26T05:45:00.000Z,5,4
2023-06-26T05:47:00.000Z,4,3
2023-06-26T05:49:00.000Z,5,6
2023-06-26T05:51:00.000Z,5,5
2023-06-26T05:54:00.000Z,5,5
2023-06-26T05:56:00.000Z,4,3
2023-06-26T05:58:00.000Z,4,3
2023-06-26T06:00:00.000Z,5,6
2023-06-26T06:02:00.000Z,4,5
2023-06-26T06:04:00.000Z,5,5
2023-06-26T06:06:00.000Z,4,6
2023-06-26T06:08:00.000Z,5,5
2023-06-26T06:10:00.000Z,6,6
2023-06-26T06:12:00.000Z,5,3
2023-06-26T06:14:00.000Z,6,4
2023-06-26T06:16:00.000Z,5,5
2023-06-26T06:18:00.000Z,3,5
2023-06-26T06:20:00.000Z,4,4
2023-06-26T06:22:00.000Z,3,4
2023-06-26T06:24:00.000Z,3,4
2023-06-26T06:26:00.000Z,6,4
2023-06-26T06:28:00.000Z,4,5
2023-06-26T06:30:00.000Z,5,5
2023-06-26T06:32:00.000Z,6,7
2023-06-26T06:34:00.000Z,7,6
2023-06-26T06:36:00.000Z,7,7
2023-06-26T06:38:00.000Z,5,5
2023-06-26T06:40:00.000Z,5,5
2023-06-26T06:42:00.000Z,4,6
2023-06-26T06:44:00.000Z,5,3
2023-06-26T06:46:00.000Z,3,3
2023-06-26T06:48:00.000Z,3,5
2023-06-26T06:50:00.000Z,4,4
2023-06-26T06:52:00.000Z,3,4
2023-06-26T06:55:00.000Z,3,4
2023-06-26T06:57:00.000Z,3,6
2023-06-26T06:59:00.000Z,4,3
2023-06-26T07:01:00.000Z,4,4
2023-06-26T07:03:00.000Z,4,4
2023-06-26T07:05:00.000Z,4,4
2023-06-26T07:07:00.000Z,1,4
2023-06-26T07:09:00.000Z,2,5
2023-06-26T07:11:00.000Z,3,5
2023-06-26T07:13:00.000Z,4,4
2023-06-26T07:15:00.000Z,5,3
2023-06-26T07:17:00.000Z,2,2
2023-06-26T07:19:00.000Z,1,2
2023-06-26T07:21:00.000Z,2,3
2023-06-26T07:23:00.000Z,4,3
2023-06-26T07:25:00.000Z,1,2
2023-06-26T07:27:00.000Z,3,3
2023-06-26T07:29:00.000Z,4,4
2023-06-26T07:31:00.000Z,3,3
2023-06-26T07:33:00.000Z,3,5
2023-06-26T07:35:00.000Z,4,3
2023-06-26T07:37:00.000Z,4,4
2023-06-26T07:39:00.000Z,4,2
2023-06-26T07:41:00.000Z,5,3
2023-06-26T07:44:00.000Z,3,5
2023-06-26T07:46:00.000Z,1,3
2023-06-26T07:48:00.000Z,3,3
2023-06-26T07:50:00.000Z,2,2
2023-06-26T07:54:00.000Z,1,1
2023-06-26T07:56:00.000Z,2,3
2023-06-26T07:58:00.000Z,3,2
2023-06-26T08:00:00.000Z,3,2
2023-06-26T08:02:00.000Z,1,1
2023-06-26T08:04:00.000Z,2,1
2023-06-26T08:06:00.000Z,1,2
2023-06-26T08:08:00.000Z,1,2
2023-06-26T08:10:00.000Z,2,2
2023-06-26T08:12:00.000Z,2,3
2023-06-26T08:14:00.000Z,3,3
2023-06-26T08:16:00.000Z,3,2
2023-06-26T08:18:00.000Z,4,4
2023-06-26T08:21:00.000Z,3,2
2023-06-26T08:23:00.000Z,2,3
2023-06-26T08:27:00.000Z,3,3
2023-06-26T08:29:00.000Z,3,3
2023-06-26T08:33:00.000Z,3,2
2023-06-26T08:35:00.000Z,2,4
2023-06-26T08:37:00.000Z,4,4
2023-06-26T08:39:00.000Z,2,4
2023-06-26T08:41:00.000Z,3,3
2023-06-26T08:43:00.000Z,3,3
2023-06-26T08:45:00.000Z,4,4
2023-06-26T08:47:00.000Z,3,2
2023-06-26T08:49:00.000Z,3,2
2023-06-26T08:51:00.000Z,2,3
2023-06-26T08:53:00.000Z,2,2
2023-06-26T08:55:00.000Z,1,3
2023-06-26T08:57:00.000Z,2,1
2023-06-26T08:59:00.000Z,2,3
2023-06-26T09:01:00.000Z,2,1
2023-06-26T09:03:00.000Z,2,1
2023-06-26T09:05:00.000Z,1,2
2023-06-26T09:07:00.000Z,2,1
2023-06-26T09:09:00.000Z,2,2
2023-06-26T09:11:00.000Z,0,1
2023-06-26T09:13:00.000Z,1,0
2023-06-26T09:15:00.000Z,1,0
2023-06-26T09:17:00.000Z,2,2
2023-06-26T09:19:00.000Z,2,2
2023-06-26T09:21:00.000Z,2,3
2023-06-26T09:23:00.000Z,4,5
2023-06-26T09:25:00.000Z,4,6
2023-06-26T09:27:00.000Z,5,4
2023-06-26T09:30:00.000Z,5,4
2023-06-26T09:32:00.000Z,2,3
2023-06-26T09:34:00.000Z,2,2
2023-06-26T09:36:00.000Z,1,3
2023-06-26T09:38:00.000Z,2,1
2023-06-26T09:40:00.000Z,2,1
2023-06-26T09:42:00.000Z,3,1
2023-06-26T09:44:00.000Z,3,2
2023-06-26T09:46:00.000Z,3,2
2023-06-26T09:48:00.000Z,2,2
2023-06-26T09:50:00.000Z,2,2
2023-06-26T09:52:00.000Z,3,2
2023-06-26T09:54:00.000Z,3,2
2023-06-26T09:56:00.000Z,3,2
2023-06-26T09:58:00.000Z,4,5
2023-06-26T10:00:00.000Z,6,4
2023-06-26T10:02:00.000Z,3,5
2023-06-26T10:04:00.000Z,3,4
2023-06-26T10:06:00.000Z,3,3
2023-06-26T10:08:00.000Z,3,2
2023-06-26T10:10:00.000Z,2,3
2023-06-26T10:12:00.000Z,2,2
2023-06-26T10:14:00.000Z,5,4
2023-06-26T10:16:00.000Z,4,4
2023-06-26T10:18:00.000Z,5,4
2023-06-26T10:20:00.000Z,4,5
2023-06-26T10:22:00.000Z,5,4
2023-06-26T10:24:00.000Z,2,4
2023-06-26T10:26:00.000Z,2,2
2023-06-26T10:28:00.000Z,4,3
2023-06-26T10:30:00.000Z,4,3
2023-06-26T10:32:00.000Z,4,2
2023-06-26T10:34:00.000Z,3,4
2023-06-26T10:36:00.000Z,2,3
2023-06-26T10:38:00.000Z,1,3
2023-06-26T10:40:00.000Z,5,6
2023-06-26T10:42:00.000Z,6,7
2023-06-26T10:44:00.000Z,8,8
2023-06-26T10:47:00.000Z,6,9
2023-06-26T10:49:00.000Z,7,7
2023-06-26T10:51:00.000Z,6,6
2023-06-26T10:53:00.000Z,6,7
2023-06-26T10:55:00.000Z,7,6
2023-06-26T10:57:00.000Z,5,5
2023-06-26T10:59:00.000Z,2,5
2023-06-26T11:01:00.000Z,3,5
2023-06-26T11:03:00.000Z,3,2
2023-06-26T11:05:00.000Z,7,7
2023-06-26T11:07:00.000Z,9,9
2023-06-26T11:09:00.000Z,7,7
2023-06-26T11:11:00.000Z,7,6
2023-06-26T11:13:00.000Z,5,6
2023-06-26T11:15:00.000Z,6,7
2023-06-26T11:17:00.000Z,9,7
2023-06-26T11:19:00.000Z,5,6
2023-06-26T11:21:00.000Z,4,6
2023-06-26T11:23:00.000Z,4,3
2023-06-26T11:25:00.000Z,6,4
2023-06-26T11:27:00.000Z,6,5
2023-06-26T11:29:00.000Z,8,9
2023-06-26T11:31:00.000Z,7,6
2023-06-26T11:34:00.000Z,10,8
2023-06-26T11:36:00.000Z,8,7
2023-06-26T11:38:00.000Z,5,5
2023-06-26T11:40:00.000Z,8,7
2023-06-26T11:42:00.000Z,8,8
2023-06-26T11:44:00.000Z,6,6
2023-06-26T11:46:00.000Z,7,8
2023-06-26T11:48:00.000Z,6,6
2023-06-26T11:50:00.000Z,10,7
2023-06-26T11:52:00.000Z,7,7
2023-06-26T11:54:00.000Z,6,6
2023-06-26T11:56:00.000Z,9,8
