category,PM2.5 1,PM2.5 2
2023-06-26T05:59:00.000Z,6,5
2023-06-26T06:01:00.000Z,5,6
2023-06-26T06:03:00.000Z,6,5
2023-06-26T06:05:00.000Z,7,7
2023-06-26T06:07:00.000Z,6,8
2023-06-26T06:09:00.000Z,6,7
2023-06-26T06:11:00.000Z,8,6
2023-06-26T06:13:00.000Z,8,5
2023-06-26T06:15:00.000Z,7,9
2023-06-26T06:19:00.000Z,6,7
2023-06-26T06:20:00.000Z,7,6
2023-06-26T06:22:00.000Z,7,6
2023-06-26T06:24:00.000Z,8,6
2023-06-26T06:26:00.000Z,7,4
2023-06-26T06:28:00.000Z,5,5
2023-06-26T06:30:00.000Z,5,7
2023-06-26T06:32:00.000Z,7,6
2023-06-26T06:33:00.000Z,6,6
2023-06-26T06:35:00.000Z,7,5
2023-06-26T06:37:00.000Z,8,7
2023-06-26T06:41:00.000Z,4,6
2023-06-26T06:43:00.000Z,5,6
2023-06-26T06:45:00.000Z,5,5
2023-06-26T06:47:00.000Z,4,6
2023-06-26T06:49:00.000Z,6,6
2023-06-26T06:51:00.000Z,4,4
2023-06-26T06:52:00.000Z,4,5
2023-06-26T06:54:00.000Z,4,7
2023-06-26T06:56:00.000Z,5,5
2023-06-26T06:58:00.000Z,5,6
2023-06-26T07:00:00.000Z,5,5
2023-06-26T07:02:00.000Z,6,6
2023-06-26T07:04:00.000Z,4,4
2023-06-26T07:06:00.000Z,5,6
2023-06-26T07:08:00.000Z,5,4
2023-06-26T07:09:00.000Z,7,5
2023-06-26T07:11:00.000Z,7,6
2023-06-26T07:13:00.000Z,5,5
2023-06-26T07:15:00.000Z,4,8
2023-06-26T07:19:00.000Z,5,7
2023-06-26T07:21:00.000Z,8,6
2023-06-26T07:23:00.000Z,8,6
2023-06-26T07:25:00.000Z,9,8
2023-06-26T07:27:00.000Z,8,8
2023-06-26T07:29:00.000Z,8,6
2023-06-26T07:30:00.000Z,7,6
2023-06-26T07:32:00.000Z,7,7
2023-06-26T07:34:00.000Z,8,8
2023-06-26T07:36:00.000Z,8,11
2023-06-26T07:38:00.000Z,8,5
2023-06-26T07:40:00.000Z,5,6
2023-06-26T07:42:00.000Z,8,6
2023-06-26T07:43:00.000Z,8,7
2023-06-26T07:45:00.000Z,7,9
2023-06-26T07:47:00.000Z,6,8
2023-06-26T07:49:00.000Z,9,6
2023-06-26T07:51:00.000Z,5,6
2023-06-26T07:53:00.000Z,7,7
2023-06-26T07:55:00.000Z,6,5
2023-06-26T07:57:00.000Z,7,5
2023-06-26T07:59:00.000Z,5,6
2023-06-26T08:00:00.000Z,8,4
2023-06-26T08:02:00.000Z,5,5
2023-06-26T08:04:00.000Z,8,9
2023-06-26T08:06:00.000Z,6,6
2023-06-26T08:08:00.000Z,7,5
2023-06-26T08:10:00.000Z,8,6
2023-06-26T08:12:00.000Z,5,4
2023-06-26T08:13:00.000Z,5,4
2023-06-26T08:15:00.000Z,6,4
2023-06-26T08:17:00.000Z,5,4
2023-06-26T08:19:00.000Z,6,9
2023-06-26T08:21:00.000Z,6,6
2023-06-26T08:23:00.000Z,5,6
2023-06-26T08:25:00.000Z,7,4
2023-06-26T08:27:00.000Z,5,4
2023-06-26T08:28:00.000Z,5,5
2023-06-26T08:30:00.000Z,5,5
2023-06-26T08:32:00.000Z,5,6
2023-06-26T08:34:00.000Z,6,4
2023-06-26T08:36:00.000Z,5,6
2023-06-26T08:38:00.000Z,6,4
2023-06-26T08:40:00.000Z,6,6
2023-06-26T08:42:00.000Z,6,4
2023-06-26T08:44:00.000Z,4,5
2023-06-26T08:45:00.000Z,5,6
2023-06-26T08:47:00.000Z,6,6
2023-06-26T08:49:00.000Z,5,6
2023-06-26T08:53:00.000Z,5,5
2023-06-26T08:55:00.000Z,5,5
2023-06-26T08:57:00.000Z,5,4
2023-06-26T08:59:00.000Z,3,4
2023-06-26T09:01:00.000Z,4,6
2023-06-26T09:03:00.000Z,5,5
2023-06-26T09:05:00.000Z,5,5
2023-06-26T09:06:00.000Z,6,5
2023-06-26T09:08:00.000Z,5,6
2023-06-26T09:10:00.000Z,5,5
2023-06-26T09:12:00.000Z,5,7
2023-06-26T09:14:00.000Z,7,7
2023-06-26T09:16:00.000Z,5,5
2023-06-26T09:18:00.000Z,5,6
2023-06-26T09:20:00.000Z,4,6
2023-06-26T09:22:00.000Z,7,5
2023-06-26T09:24:00.000Z,6,5
2023-06-26T09:25:00.000Z,7,7
2023-06-26T09:29:00.000Z,6,7
2023-06-26T09:31:00.000Z,6,6
2023-06-26T09:33:00.000Z,7,8
2023-06-26T09:37:00.000Z,6,9
2023-06-26T09:39:00.000Z,5,7
2023-06-26T09:41:00.000Z,7,8
2023-06-26T09:43:00.000Z,6,7
2023-06-26T09:45:00.000Z,9,8
2023-06-26T09:47:00.000Z,8,9
2023-06-26T09:48:00.000Z,9,6
2023-06-26T09:50:00.000Z,7,7
2023-06-26T09:52:00.000Z,8,8
2023-06-26T09:54:00.000Z,7,8
2023-06-26T09:58:00.000Z,9,7
2023-06-26T10:00:00.000Z,6,8
2023-06-26T10:02:00.000Z,7,9
2023-06-26T10:04:00.000Z,6,6
2023-06-26T10:06:00.000Z,7,10
2023-06-26T10:08:00.000Z,9,7
2023-06-26T10:10:00.000Z,8,8
2023-06-26T10:11:00.000Z,8,5
2023-06-26T10:13:00.000Z,6,7
2023-06-26T10:15:00.000Z,8,7
2023-06-26T10:17:00.000Z,5,7
2023-06-26T10:19:00.000Z,7,7
2023-06-26T10:21:00.000Z,7,6
2023-06-26T10:23:00.000Z,7,8
2023-06-26T10:25:00.000Z,7,8
2023-06-26T10:27:00.000Z,7,6
2023-06-26T10:28:00.000Z,6,6
2023-06-26T10:30:00.000Z,6,5
2023-06-26T10:32:00.000Z,6,5
2023-06-26T10:34:00.000Z,7,7
2023-06-26T10:36:00.000Z,6,5
2023-06-26T10:38:00.000Z,6,8
2023-06-26T10:40:00.000Z,8,5
2023-06-26T10:41:00.000Z,6,5
2023-06-26T10:45:00.000Z,5,6
2023-06-26T10:47:00.000Z,5,5
2023-06-26T10:49:00.000Z,6,5
2023-06-26T10:53:00.000Z,5,7
2023-06-26T10:55:00.000Z,7,5
2023-06-26T10:57:00.000Z,7,4
2023-06-26T11:01:00.000Z,6,6
2023-06-26T11:03:00.000Z,7,5
2023-06-26T11:05:00.000Z,6,6
2023-06-26T11:09:00.000Z,6,5
2023-06-26T11:11:00.000Z,8,5
2023-06-26T11:13:00.000Z,7,7
2023-06-26T11:15:00.000Z,5,6
2023-06-26T11:16:00.000Z,6,8
2023-06-26T11:18:00.000Z,4,6
2023-06-26T11:20:00.000Z,7,7
2023-06-26T11:22:00.000Z,5,7
2023-06-26T11:24:00.000Z,6,6
2023-06-26T11:26:00.000Z,7,7
2023-06-26T11:28:00.000Z,7,7
2023-06-26T11:30:00.000Z,5,6
2023-06-26T11:32:00.000Z,6,6
2023-06-26T11:34:00.000Z,5,7
2023-06-26T11:35:00.000Z,6,6
2023-06-26T11:37:00.000Z,6,8
2023-06-26T11:39:00.000Z,7,5
2023-06-26T11:43:00.000Z,7,6
2023-06-26T11:45:00.000Z,7,8
2023-06-26T11:49:00.000Z,6,7
2023-06-26T11:51:00.000Z,6,7
2023-06-26T11:53:00.000Z,7,7
2023-06-26T11:55:00.000Z,7,7
2023-06-26T11:57:00.000Z,8,9
2023-06-26T11:59:00.000Z,8,7
2023-06-26T12:01:00.000Z,8,9
2023-06-26T12:02:00.000Z,7,9
2023-06-26T12:04:00.000Z,8,7
2023-06-26T12:06:00.000Z,8,10
2023-06-26T12:08:00.000Z,10,7
2023-06-26T12:12:00.000Z,9,8
2023-06-26T12:14:00.000Z,6,8
2023-06-26T12:16:00.000Z,7,10
2023-06-26T12:18:00.000Z,8,10
2023-06-26T12:20:00.000Z,10,10
2023-06-26T12:22:00.000Z,10,9
2023-06-26T12:24:00.000Z,11,10
2023-06-26T12:25:00.000Z,7,7
2023-06-26T12:28:00.000Z,10,8
2023-06-26T12:31:00.000Z,10,9
2023-06-26T12:33:00.000Z,9,8
2023-06-26T12:36:00.000Z,10,7
2023-06-26T12:37:00.000Z,9,10
2023-06-26T12:39:00.000Z,8,10
2023-06-26T12:41:00.000Z,8,8
2023-06-26T12:43:00.000Z,10,9
2023-06-26T12:45:00.000Z,10,8
2023-06-26T12:47:00.000Z,10,9
2023-06-26T12:49:00.000Z,9,10
2023-06-26T12:51:00.000Z,10,10
2023-06-26T12:53:00.000Z,9,13
2023-06-26T12:54:00.000Z,11,11
