category,PM2.5 1,PM2.5 2
2023-06-25T17:13:00.000Z,4.8,11.2
2023-06-25T17:14:00.000Z,5,11
2023-06-25T17:15:00.000Z,5,6.2
2023-06-25T17:16:00.000Z,4.4,6.4
2023-06-25T17:17:00.000Z,6,8.2
2023-06-25T17:18:00.000Z,4,7.2
2023-06-25T17:19:00.000Z,5,9.4
2023-06-25T17:20:00.000Z,3.4,11.6
2023-06-25T17:21:00.000Z,3.8,7.6
2023-06-25T17:22:00.000Z,4,9.8
2023-06-25T17:23:00.000Z,5,7.8
2023-06-25T17:24:00.000Z,7.2,10.8
2023-06-25T17:25:00.000Z,5.2,12.4
2023-06-25T17:26:00.000Z,4.4,6.4
2023-06-25T17:27:00.000Z,4,6.8
2023-06-25T17:28:00.000Z,5,11
2023-06-25T17:29:00.000Z,5.6,8.6
2023-06-25T17:30:00.000Z,4.8,8.8
2023-06-25T17:31:00.000Z,5.4,10
2023-06-25T17:32:00.000Z,6,8.2
2023-06-25T17:33:00.000Z,5.6,5
2023-06-25T17:34:00.000Z,6.6,5.4
2023-06-25T17:35:00.000Z,4.6,7
2023-06-25T17:36:00.000Z,5.6,7.4
2023-06-25T17:37:00.000Z,5.4,10.4
2023-06-25T17:38:00.000Z,5.8,9.4
2023-06-25T17:39:00.000Z,8,9.2
2023-06-25T17:40:00.000Z,6.6,8.8
2023-06-25T17:41:00.000Z,7.8,11.2
2023-06-25T17:42:00.000Z,5.6,9.4
2023-06-25T17:43:00.000Z,5.6,11.4
2023-06-25T17:44:00.000Z,7,10.6
2023-06-25T17:45:00.000Z,6.6,8.6
2023-06-25T17:46:00.000Z,5.8,7.2
2023-06-25T17:47:00.000Z,5.8,11.2
2023-06-25T17:48:00.000Z,6,11.8
2023-06-25T17:49:00.000Z,6.4,6.8
2023-06-25T17:50:00.000Z,4.4,7.6
2023-06-25T17:51:00.000Z,4.4,8.6
2023-06-25T17:52:00.000Z,4.6,5.4
2023-06-25T17:53:00.000Z,5.6,6.2
2023-06-25T17:54:00.000Z,5,6.2
2023-06-25T17:55:00.000Z,5.8,9.8
2023-06-25T17:56:00.000Z,5.4,7.2
2023-06-25T17:57:00.000Z,3.8,6.4
2023-06-25T17:58:00.000Z,5.4,9.8
2023-06-25T17:59:00.000Z,4.2,10.6
2023-06-25T18:00:00.000Z,6,8
2023-06-25T18:01:00.000Z,6.2,10.8
2023-06-25T18:02:00.000Z,5.8,11.8
2023-06-25T18:03:00.000Z,6.6,13
2023-06-25T18:04:00.000Z,6.6,8.4
2023-06-25T18:05:00.000Z,7,12.2
2023-06-25T18:06:00.000Z,5.6,8.6
2023-06-25T18:07:00.000Z,5.2,8.8
2023-06-25T18:08:00.000Z,5.2,5.8
2023-06-25T18:09:00.000Z,5.2,8
2023-06-25T18:10:00.000Z,5.2,7.2
2023-06-25T18:11:00.000Z,3.8,6.6
2023-06-25T18:12:00.000Z,3.2,6.6
2023-06-25T18:13:00.000Z,5.4,10.4
2023-06-25T18:14:00.000Z,5.2,7.2
2023-06-25T18:15:00.000Z,5.8,10.8
2023-06-25T18:16:00.000Z,5.2,7.6
2023-06-25T18:17:00.000Z,4.2,5.8
2023-06-25T18:18:00.000Z,2.6,8.8
2023-06-25T18:19:00.000Z,3.2,5.2
2023-06-25T18:20:00.000Z,3.8,5
2023-06-25T18:21:00.000Z,4.6,7.6
2023-06-25T18:22:00.000Z,2.8,7.6
2023-06-25T18:23:00.000Z,3.8,9.6
2023-06-25T18:24:00.000Z,3.8,6.8
2023-06-25T18:25:00.000Z,4.4,5.4
2023-06-25T18:26:00.000Z,4,7
2023-06-25T18:27:00.000Z,4.6,5.8
2023-06-25T18:28:00.000Z,7.6,7.4
2023-06-25T18:29:00.000Z,5.4,6.2
2023-06-25T18:30:00.000Z,5.6,8
2023-06-25T18:31:00.000Z,6.4,7.6
2023-06-25T18:32:00.000Z,5.4,6.8
2023-06-25T18:33:00.000Z,4.8,5.2
2023-06-25T18:34:00.000Z,4,9.6
2023-06-25T18:35:00.000Z,5,5
2023-06-25T18:36:00.000Z,4.4,8.8
2023-06-25T18:37:00.000Z,4,9.2
2023-06-25T18:38:00.000Z,4.2,6.8
2023-06-25T18:39:00.000Z,5,6.2
2023-06-25T18:40:00.000Z,5.4,9.8
2023-06-25T18:41:00.000Z,6.6,12
